U_imp,Frequency,Amplitude
2.8947368421052633,2.2616666666666667,1.135096260157497
2.8947368421052633,2.3600000000000003,1.0722480129729424
2.8947368421052633,2.4583333333333335,1.0285602675913776
2.8947368421052633,2.556666666666667,1.0012589143648503
2.8947368421052633,2.6550000000000002,0.9939104696166696
2.8947368421052633,2.7533333333333334,1.0387687458477441
2.8947368421052633,2.851666666666667,4.567016478820321
3.2052631578947373,0.0,0.9436120246448128
3.2052631578947373,0.09833333333333334,1.2652777736845537
3.2052631578947373,0.19666666666666668,3.097296763255764
3.2052631578947373,0.29500000000000004,10.376693658909032
3.2052631578947373,0.39333333333333337,2.172890241535647
3.2052631578947373,0.4916666666666667,1.2617828306874481
3.2052631578947373,0.5900000000000001,0.900202221616178
3.2052631578947373,0.6883333333333334,0.7015625287651629
3.2052631578947373,0.7866666666666667,0.5767292332501776
3.2052631578947373,0.8850000000000001,0.502329491837313
3.2052631578947373,0.9833333333333334,0.4995302812427439
3.2052631578947373,1.0816666666666668,0.7067343258942642
3.2052631578947373,1.1800000000000002,2.333496943935256
3.2052631578947373,1.2783333333333335,2.482476953025278
3.2052631578947373,1.3766666666666667,0.9992966465327645
3.2052631578947373,1.475,0.6832700892661424
3.2052631578947373,1.5733333333333335,0.528703751485911
